giorno,migranti_sbarcati,data_riferimento,filename
23,761,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
3,178,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
26,0,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
7,1014,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
27,251,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
8,456,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
28,1362,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
21,520,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
29,2307,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
22,899,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
10,105,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
9,477,2023-06-30,cruscotto_statistico_giornaliero_30-06-2023.pdf
30,203,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
10,1029,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
29,358,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
9,901,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
28,271,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
8,268,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
27,284,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
24,1279,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
4,616,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
3,45,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
22,735,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
7,1001,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
26,72,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
6,1735,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
11,1142,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
5,611,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
2,70,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
21,1034,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
1,241,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
23,956,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
25,413,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
31,193,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
13,1017,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
12,619,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
20,1351,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
19,970,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
18,1512,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
16,1149,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
15,1232,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
14,685,2023-07-31,cruscotto_statistico_giornaliero_31-07-2023.pdf
2,236,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
5,579,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
25,2313,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
6,263,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
26,3042,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
7,0,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
27,978,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
8,80,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
28,309,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
9,460,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
29,99,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
10,1704,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
30,636,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
11,1367,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
31,0,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
12,1470,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
13,993,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
14,893,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
16,630,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
18,1195,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
19,910,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
20,720,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
24,1127,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
4,1669,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
23,190,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
3,1554,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
1,226,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
21,10,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
22,373,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
15,593,2023-08-31,cruscotto_statistico_giornaliero_31-08-2023.pdf
10,315,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
28,0,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
27,59,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
7,68,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
26,83,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
6,0,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
25,28,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
5,126,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
8,31,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
24,163,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
23,0,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
3,34,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
22,0,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
2,45,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
21,110,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
1,176,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
4,310,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
9,8,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
29,363,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
16,1085,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
15,797,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
12,4998,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
17,1036,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
18,176,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
19,1650,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
20,682,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
11,2063,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
30,84,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
14,1125,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
13,2980,2023-09-30,cruscotto_statistico_giornaliero_30-09-2023.pdf
8,646,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
29,686,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
10,570,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
30,211,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
31,211,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
12,361,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
13,296,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
14,335,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
15,534,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
9,712,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
28,656,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
24,212,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
27,177,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
7,203,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
26,471,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
6,692,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
19,184,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
25,56,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
1,411,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
21,0,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
2,345,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
22,246,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
3,745,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
23,0,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
4,351,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
5,296,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
11,148,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
20,225,2023-10-31,cruscotto_statistico_giornaliero_31-10-2023.pdf
7,320,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
27,832,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
22,145,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
3,0,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
23,21,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
2,118,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
21,433,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
1,505,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
4,606,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
5,0,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
25,0,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
6,251,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
26,0,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
20,1125,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
24,0,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
18,118,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
28,0,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
19,24,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
9,70,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
29,56,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
30,0,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
10,588,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
12,370,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
8,0,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
13,0,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
14,1083,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
15,1271,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
11,312,2023-11-30,cruscotto_statistico_giornaliero_30-11-2023.pdf
11,142,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
10,55,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
30,211,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
31,69,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
18,35,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
13,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
14,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
15,336,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
20,86,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
29,443,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
12,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
9,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
27,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
8,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
28,115,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
1,147,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
21,126,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
22,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
3,336,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
23,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
2,9,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
24,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
5,60,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
25,7,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
6,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
26,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
7,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
4,0,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf
25,0,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
2,83,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
22,32,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
3,46,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
23,0,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
4,83,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
24,41,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
5,218,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
6,109,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
29,0,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
7,0,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
27,0,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
8,259,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
28,48,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
9,365,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
10,189,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
11,0,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
12,0,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
26,17,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
15,23,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
21,121,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
13,40,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
14,0,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
16,52,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
17,46,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
18,0,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
20,43,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
1,372,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf
7,114,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
26,0,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
6,0,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
25,139,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
5,70,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
24,389,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
16,596,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
15,723,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
27,0,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
17,79,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
18,888,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
20,249,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
4,77,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
8,310,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
29,0,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
9,270,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
1,0,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
10,144,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
30,0,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
11,142,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
31,0,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
12,94,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
13,55,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
14,509,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
22,432,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
2,0,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
21,513,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
3,79,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
28,44,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
23,977,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf
28,47,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
20,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
1,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
21,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
2,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
22,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
3,553,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
23,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
4,675,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
24,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
5,1123,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
25,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
6,601,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
26,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
7,642,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
27,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
8,634,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
9,129,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
29,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
10,317,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
30,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
11,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
12,6075,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
13,553,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
14,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
15,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
16,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
17,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
18,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
19,0,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf
24,91,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
5,733,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
21,104,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
22,189,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
3,46,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
23,105,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
4,331,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
20,70,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
19,129,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
18,159,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
16,137,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
14,54,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
13,137,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
12,383,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
1,0,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
31,49,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
30,369,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
10,0,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
29,263,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
9,32,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
28,333,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
8,0,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
27,259,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
7,57,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
26,46,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
6,303,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
25,99,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
11,141,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
2,59,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf
3,67,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
21,260,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
23,0,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
4,0,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
24,0,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
5,195,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
25,106,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
6,15,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
26,113,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
7,228,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
27,233,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
8,570,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
2,218,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
9,362,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
29,144,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
10,0,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
30,157,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
11,170,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
12,98,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
13,23,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
14,32,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
15,150,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
18,77,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
19,195,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
20,216,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
22,167,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
28,30,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
1,176,2024-06-30,Cruscotto statistico al 30 giugno 2024.pdf
20,0,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
1,301,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
21,0,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
19,1,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
18,57,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
17,114,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
16,200,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
13,305,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
12,387,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
31,42,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
11,582,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
10,424,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
29,570,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
9,230,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
28,548,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
30,107,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
27,223,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
8,602,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
22,0,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
3,418,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
23,69,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
4,114,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
24,686,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
2,424,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
25,561,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
6,0,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
26,620,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
7,351,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
5,26,2024-08-31,Cruscotto statistico al 31 agosto 2024.pdf
12,180,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
13,0,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
14,455,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
15,0,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
17,35,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
19,110,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
20,230,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
1,371,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
21,1113,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
11,0,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
